Date,Open,High,Low,Close,Volume,Price,Return,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,Vol_20,Signal,Position,Trade,Gross_Strategy_Return,Transaction_Cost,Strategy_Return,Portfolio_Value,Buy_Hold_Value,Running_Max,Drawdown
2025-11-11,619.7714893858831,621.9186863012081,616.7254261621581,620.7702026367188,44868800,620.7702026367188,-0.002663499728031149,616.9526153564453,602.5634521484375,618.9113349545728,613.721240696413,58.779207190037084,0.18017691306620057,1,1,0,-0.002663499728031149,0.0,-0.002663499728031149,19339.964950407113,29761.698916289195,19781.794780990727,-0.02233517410706276
2025-11-12,624.0359942081623,624.0559270220305,617.0150110236092,620.2808227539062,47444400,620.2808227539062,-0.0007883430627531052,617.8944030761719,603.5955236816407,619.1220253852395,614.2071356636347,56.035841961485275,0.17940469415377816,1,1,0,-0.0007883430627531052,0.0,-0.0007883430627531052,19324.718423204573,29738.236487412792,19781.794780990727,-0.023105909390253143
2025-11-13,616.74538060573,617.324651379383,605.3001653620098,607.6171875,71333600,607.6171875,-0.020415970943100548,618.3143646240235,604.2713757324219,617.3520503259718,613.7189913552173,45.32966239819848,0.19508511291345423,1,1,0,-0.020415970943100548,0.0,-0.020415970943100548,18930.18553339283,29131.10151538672,19781.794780990727,-0.04305015075862839
2025-11-14,598.7785201159286,612.5607508498654,596.4015776914192,608.0765380859375,80087300,608.0765380859375,0.000755986820957899,618.560546875,604.9398559570312,615.9250484428896,613.3010318537891,38.36092739728054,0.19388100854524326,1,1,0,0.000755986820957899,0.0,0.000755986820957899,18944.49650417436,29153.124244212337,19781.794780990727,-0.04232670928428428
2025-11-17,605.5198574697043,611.6918983068232,599.098138309288,602.8832397460938,63850400,602.8832397460938,-0.008540533986380883,618.1670562744141,605.4484069824218,613.9186163356903,612.5293435495154,32.36924572560659,0.19084759239286408,1,1,0,-0.008540533986380883,0.0,-0.008540533986380883,18782.700387925583,28904.140995795457,19781.794780990727,-0.050505750571491204
2025-11-18,598.8484631892511,601.5350044005672,590.5791487748494,595.542724609375,83327300,595.542724609375,-0.012175682873204807,617.4145263671875,605.7774267578125,611.0915560701034,611.2710754798753,27.446247695481503,0.1952200145702947,1,1,0,-0.012175682873204807,0.0,-0.012175682873204807,18554.00818449978,28552.213341308256,19781.794780990727,-0.062066491442464344
2025-11-19,596.3017594726007,605.3800292662713,593.824969985886,599.09814453125,73111500,599.09814453125,0.00597005013235119,617.1338897705078,606.1737646484376,609.2464158333567,610.3693768910882,33.903088083773795,0.1941070038617363,1,1,0,0.00597005013235119,0.0,0.00597005013235119,18664.776543517302,28722.67148634545,19781.794780990727,-0.05646698137556361
2025-11-20,610.8330032979317,613.239936406368,583.997582698434,584.9163818359375,117743200,584.9163818359375,-0.02367185214103551,615.889990234375,606.219033203125,605.5033336799075,608.483969849966,26.540514505780706,0.2077350083945801,1,1,0,-0.02367185214103551,0.0,-0.02367185214103551,18222.94671293369,28042.752653825144,19781.794780990727,-0.07880215548262626
2025-11-21,586.7140389774793,596.2118116612933,579.992718365408,589.3107299804688,103344200,589.3107299804688,0.007512780084459658,614.5402313232422,606.3007153320312,603.0121638799939,607.0637298596329,27.628076031332128,0.20546437906469237,1,1,0,0.007512780084459658,0.0,0.007512780084459658,18359.85170407879,28253.431687476226,19781.794780990727,-0.071881398662489
2025-11-24,594.5140557410294,605.8993502749281,594.3941540703303,604.3812866210938,60168100,604.3812866210938,0.02557319233119082,613.3952026367188,606.5836535644531,603.2227981478554,606.8650303604818,42.67288885611971,0.21699580299606525,1,1,0,0.02557319233119082,0.0,0.02557319233119082,18829.37172287934,28975.96213003622,19781.794780990727,-0.04814644316432892
2025-11-25,602.7334243546638,609.4747385807095,596.5513870928105,608.1065063476562,57560900,608.1065063476562,0.006163691379971414,612.1952484130859,606.9510705566406,603.9741378709017,606.956991544717,42.49345664489268,0.2161795320177665,1,1,0,0.006163691379971414,0.0,0.006163691379971414,18945.430159057927,29154.5610180435,19781.794780990727,-0.0422795116010658
2025-11-26,611.7218691656304,615.3971266508202,609.6046019291258,613.4796142578125,42393600,613.4796142578125,0.008835800725809806,611.121630859375,607.4494921875,605.4365188535033,607.4401487827241,51.45058386136805,0.21840274677272886,1,1,0,0.008835800725809806,0.0,0.008835800725809806,19112.82820460811,29412.164909447398,19781.794780990727,-0.03381728421454755
2025-11-28,615.3172117702823,618.5231032781257,614.6280971828623,618.4531860351562,23034400,618.4531860351562,0.008107150851884182,610.7820678710938,607.9412463378907,607.4390830352961,608.2559293199414,55.131137270419096,0.21475358726719737,1,1,0,0.008107150851884182,0.0,0.008107150851884182,19267.778786069015,29650.613767248782,19781.794780990727,-0.025984295187191697
